playerId,name,positionCode,teamId,teamAbbrev,lastTeamId,lastTeamAbbrev,lastSeasonId,sweaterNumber,active,height,heightInCentimeters,weightInPounds,weightInKilograms,birthCity,birthStateProvince,birthCountry,update_ts
8462263,Mike Pittman,C,NA,NA,16,CHI,NA,NA,FALSE,5'11",180,180,81,Placentia Bay,Newfoundland and Labrador,CAN,2024-02-09 18:34:29.0241
8469744,Jayme Platt,G,NA,NA,11,ATL,NA,NA,FALSE,6'0",183,185,83,Seattle,Washington,USA,2024-02-09 18:34:29.0241
8450469,Larry Playfair,D,NA,NA,NA,NA,19891990,27,FALSE,6'3",191,216,97,Fort St. James,British Columbia,CAN,2024-02-09 18:34:29.0241
8450474,Willi Plett,R,NA,NA,6,BOS,19871988,25,FALSE,6'3",191,205,92,Asuncion,NA,PRY,2024-02-09 18:34:29.0241
8477623,Michal Plutnar,D,NA,NA,17,DET,NA,NA,FALSE,6'1",185,185,83,Havlickuv Brod,NA,CZE,2024-02-09 18:34:29.0241
8474742,Garrett Roe,L,NA,NA,4,PHI,NA,NA,FALSE,5'8",173,162,73,Vienna,Virginia,USA,2024-02-09 18:34:29.0241
8450978,Jeremy Roenick,C,NA,NA,28,SJS,20082009,27,FALSE,6'1",185,205,92,Boston,Massachusetts,USA,2024-02-09 18:34:29.0241
8482672,Ben Roger,D,NA,NA,29,CBJ,NA,NA,FALSE,6'4",193,200,90,Markham,Ontario,CAN,2024-02-09 18:34:29.0241
8471243,Andy Rogers,D,NA,NA,10,TOR,NA,50,FALSE,6'5",196,206,93,Calgary,Alberta,CAN,2024-02-09 18:34:29.0241
8450981,Mike Rogers,C,NA,NA,NA,NA,19851986,27,FALSE,5'8",173,169,76,Calgary,Alberta,CAN,2024-02-09 18:34:29.0241
8450108,Al Rollins,G,NA,NA,NA,NA,19591960,1,FALSE,6'2",188,175,79,Vanguard,Saskatchewan,CAN,2024-02-09 18:34:29.0241
8457847,Russ Romaniuk,L,NA,NA,4,PHI,19951996,21,FALSE,6'0",183,195,88,Winnipeg,Manitoba,CAN,2024-02-09 18:34:29.0241
8466295,Jeremy Rondeau,L,NA,NA,20,CGY,NA,NA,FALSE,6'2",188,220,99,Vermilion,Alberta,CAN,2024-02-09 18:34:29.0241
8479317,Ty Ronning,R,NA,NA,3,NYR,NA,59,FALSE,5'9",175,164,74,Scottsdale,Arizona,USA,2024-02-09 18:34:29.0241
8474227,Joe Rooney,R,NA,NA,NA,NA,NA,NA,FALSE,5'10",178,170,77,Canton,Massachusetts,USA,2024-02-09 18:34:29.0241
8451019,David Ross,L,NA,NA,23,VAN,NA,NA,FALSE,6'0",183,187,84,Indian Head,Saskatchewan,CAN,2024-02-09 18:34:29.0241
8458928,Ivan Roulette,C,NA,NA,23,VAN,NA,NA,FALSE,6'2",188,209,94,Portage la Prairie,Manitoba,CAN,2024-02-09 18:34:29.0241
8477477,Marco Roy,C,NA,NA,22,EDM,NA,42,FALSE,6'0",183,183,82,Ste-Foy,Quebec,CAN,2024-02-09 18:34:29.0241
8458997,Simon Roy,D,NA,NA,16,CHI,NA,NA,FALSE,6'1",185,177,80,Montréal,Quebec,CAN,2024-02-09 18:34:29.0241
8448605,Paul Runge,C,NA,NA,NA,NA,19371938,18,FALSE,5'11",180,167,75,Edmonton,Alberta,CAN,2024-02-09 18:34:29.0241
8448607,Church Russell,L,NA,NA,NA,NA,19471948,16,FALSE,5'11",180,175,79,Winnipeg,Manitoba,CAN,2024-02-09 18:34:29.0241
8474124,Matt Rust,C,NA,NA,3,NYR,NA,72,FALSE,5'10",178,192,86,Bloomfield Hills,Michigan,USA,2024-02-09 18:34:29.0241
8477643,Andrew Ryan,L,NA,NA,30,MIN,NA,NA,FALSE,6'2",188,202,91,St. John's,Newfoundland and Labrador,CAN,2024-02-09 18:34:29.0241
8471676,Bobby Ryan,R,NA,NA,17,DET,20202021,54,FALSE,6'2",188,208,94,Cherry Hill,New Jersey,USA,2024-02-09 18:34:29.0241
8467905,Michael Ryan,C,NA,NA,7,BUF,20082009,37,FALSE,6'1",185,188,85,Boston,Massachusetts,USA,2024-02-09 18:34:29.0241
8468391,Joe Rybar,C,NA,NA,NA,NA,NA,NA,FALSE,5'11",180,170,77,Fernie,British Columbia,CAN,2024-02-09 18:34:29.0241
8471737,Dan Ryder,C,NA,NA,20,CGY,NA,NA,FALSE,5'11",180,193,87,Bonavista,Newfoundland and Labrador,CAN,2024-02-09 18:34:29.0241
8462452,Eric Rylands,R,NA,NA,10,TOR,NA,NA,FALSE,6'2",188,220,99,Kingston,Ontario,CAN,2024-02-09 18:34:29.0241
8474020,Nico Sacchetti,C,NA,NA,25,DAL,NA,NA,FALSE,5'11",180,189,85,Virginia,Minnesota,USA,2024-02-09 18:34:29.0241
8451098,Larry Sacharuk,D,NA,NA,NA,NA,19761977,5,FALSE,5'11",180,178,80,Saskatoon,Saskatchewan,CAN,2024-02-09 18:34:29.0241
8460674,Ramil Saifullin,C,NA,NA,27,PHX,NA,NA,FALSE,6'1",185,187,84,Izhevsk,NA,RUS,2024-02-09 18:34:29.0241
8467914,Tony Salmelainen,L,NA,NA,10,TOR,20062007,20,FALSE,5'9",175,185,83,Espoo,NA,FIN,2024-02-09 18:34:29.0241
8471146,William Sammartino,G,NA,NA,NA,NA,NA,NA,FALSE,5'10",178,165,74,Providence,Rhode Island,USA,2024-02-09 18:34:29.0241
8451116,Scott Sandelin,D,NA,NA,30,MIN,19911992,50,FALSE,6'0",183,200,90,Hibbing,Minnesota,USA,2024-02-09 18:34:29.0241
8470434,Steven Sarauer,L,NA,NA,27,PHX,NA,NA,FALSE,6'5",196,200,90,Milwaukee,Wisconsin,USA,2024-02-09 18:34:29.0241
8457935,Douglas Saunders,R,NA,NA,NA,NA,NA,NA,FALSE,6'0",183,189,85,Portland,Oregon,USA,2024-02-09 18:34:29.0241
8451140,Joel Savage,R,NA,NA,24,ANA,19901991,38,FALSE,5'11",180,205,92,Surrey,British Columbia,CAN,2024-02-09 18:34:29.0241
8451146,Denis Savard,C,NA,NA,16,CHI,19961997,18,FALSE,5'10",178,175,79,Pointe Gatineau,Quebec,CAN,2024-02-09 18:34:29.0241
8459327,Marc Savard,D,NA,NA,25,DAL,NA,NA,FALSE,6'3",191,205,92,Blainville,Quebec,CAN,2024-02-09 18:34:29.0241
8471007,Douglas Scatchard,C,NA,NA,2,NYI,NA,NA,FALSE,6'2",188,190,86,Hinton,Alberta,CAN,2024-02-09 18:34:29.0241
8468220,Jonathan Schill,L,NA,NA,29,CBJ,NA,NA,FALSE,6'2",188,192,86,Kitchener,Ontario,CAN,2024-02-09 18:34:29.0241
8478991,Connor Schlichting,D,NA,NA,12,CAR,NA,NA,FALSE,6'3",191,207,93,Newmarket,Ontario,CAN,2024-02-09 18:34:29.0241
8477840,Adam Schmidt,R,NA,NA,NA,NA,NA,NA,FALSE,6'2",188,195,88,Philadelphia,Pennsylvania,USA,2024-02-09 18:34:29.0241
8460599,Chris Schmidt,C,NA,NA,26,LAK,20022003,51,FALSE,6'3",191,212,95,Beaverlodge,Alberta,CAN,2024-02-09 18:34:29.0241
8481676,Quinn Schmiemann,D,NA,NA,23,VAN,NA,NA,FALSE,6'2",188,185,83,Red Deer,Alberta,CAN,2024-02-09 18:34:29.0241
8475459,Beau Schmitz,D,NA,NA,12,CAR,NA,64,FALSE,5'10",178,195,88,Howell,Michigan,USA,2024-02-09 18:34:29.0241
8457963,David Schofield,D,NA,NA,NA,NA,NA,NA,FALSE,6'1",185,190,86,Wayland,Massachusetts,USA,2024-02-09 18:34:29.0241
8451239,Dwight Schofield,D,NA,NA,NA,NA,19871988,21,FALSE,6'3",191,200,90,Waltham,Massachusetts,USA,2024-02-09 18:34:29.0241
8451235,Wally Schreiber,R,NA,NA,NA,NA,19881989,16,FALSE,5'10",178,176,79,Edmonton,Alberta,CAN,2024-02-09 18:34:29.0241
8466427,Dustin Schwartz,G,NA,NA,27,PHX,NA,NA,FALSE,5'10",178,181,81,Saskatoon,Saskatchewan,CAN,2024-02-09 18:34:29.0241
8448947,Enio Sclisizzi,L,NA,NA,NA,NA,19521953,14,FALSE,5'10",178,170,77,Milton,Ontario,CAN,2024-02-09 18:34:29.0241
8479993,Ian Scott,G,NA,NA,10,TOR,NA,70,FALSE,6'3",191,178,80,Calgary,Alberta,CAN,2024-02-09 18:34:29.0241
8473722,John Scott,L,NA,NA,8,MTL,20152016,22,FALSE,6'8",203,260,117,Edmonton,Alberta,CAN,2024-02-09 18:34:29.0241
8457974,Claudio Scremin,D,NA,NA,28,SJS,19921993,45,FALSE,6'2",188,205,92,Burnaby,British Columbia,CAN,2024-02-09 18:34:29.0241
8468234,Samuel Seguin,L,NA,NA,18,NSH,NA,NA,FALSE,6'0",183,175,79,Sherbrooke,Quebec,CAN,2024-02-09 18:34:29.0241
8466096,David Seitz,C,NA,NA,NA,NA,NA,NA,FALSE,5'10",178,180,81,Buffalo,New York,USA,2024-02-09 18:34:29.0241
8471284,Andrej Sekera,D,NA,NA,25,DAL,20212022,5,FALSE,6'0",183,200,90,Bojnice,NA,SVK,2024-02-09 18:34:29.0241
8468652,Scott Selig,R,NA,NA,25,DAL,NA,NA,FALSE,6'1",185,178,80,Philadelphia,Pennsylvania,USA,2024-02-09 18:34:29.0241
8460628,Alexander Selivanov,R,NA,NA,5,PIT,20002001,29,FALSE,6'0",183,205,92,Moscow,NA,RUS,2024-02-09 18:34:29.0241
8467903,Luke Sellars,D,NA,NA,11,ATL,20012002,40,FALSE,6'1",185,210,95,Toronto,Ontario,CAN,2024-02-09 18:34:29.0241
8476045,Michael Sellitto,R,NA,NA,NA,NA,NA,NA,FALSE,5'10",178,170,77,Weston,Florida,USA,2024-02-09 18:34:29.0241
8479868,Eric Semborski,G,NA,NA,16,CHI,NA,50,FALSE,6'0",183,161,72,Bloomsburg,Pennsylvania,USA,2024-02-09 18:34:29.0241
8468362,Vlad Serov,R,NA,NA,30,MIN,NA,NA,FALSE,5'10",178,200,90,Kiev,NA,UKR,2024-02-09 18:34:29.0241
8451297,Jaroslav Sevcik,L,NA,NA,NA,NA,19891990,17,FALSE,5'9",175,176,79,Brno,NA,CZE,2024-02-09 18:34:29.0241
8481762,Vincent Sevigny,D,NA,NA,9,OTT,NA,41,FALSE,6'3",191,200,90,Quebec City,Quebec,CAN,2024-02-09 18:34:29.0241
8474003,Tyson Sexsmith,G,NA,NA,28,SJS,NA,37,FALSE,5'11",180,190,86,Priddis,Alberta,CAN,2024-02-09 18:34:29.0241
8475328,Ben Sexton,C,NA,NA,5,PIT,20172018,NA,FALSE,5'11",180,196,88,Ottawa,Ontario,CAN,2024-02-09 18:34:29.0241
8470691,Grigory Shafigulin,C,NA,NA,18,NSH,NA,NA,FALSE,6'2",188,185,83,Chelyabinsk,NA,RUS,2024-02-09 18:34:29.0241
8451323,Dave Shand,D,NA,NA,NA,NA,19841985,8,FALSE,6'1",185,198,89,Cold Lake,Alberta,CAN,2024-02-09 18:34:29.0241
8451331,Daniel Shank,R,NA,NA,7,BUF,19911992,34,FALSE,5'10",178,190,86,Montréal,Quebec,CAN,2024-02-09 18:34:29.0241
8469770,Dennis Wideman,D,NA,NA,20,CGY,20162017,6,FALSE,6'0",183,202,91,Kitchener,Ontario,CAN,2024-02-09 18:34:29.0241
8476230,Shayne Wiebe,C,NA,NA,52,WPG,NA,NA,FALSE,5'10",178,185,83,Brandon,Manitoba,CAN,2024-02-09 18:34:29.0241
8474605,Patrick Wiercioch,D,NA,NA,23,VAN,20162017,90,FALSE,6'5",196,202,91,Burnaby,British Columbia,CAN,2024-02-09 18:34:29.0241
8471394,Fred Wikner,L,NA,NA,20,CGY,NA,NA,FALSE,6'1",185,187,84,Mölndal,NA,SWE,2024-02-09 18:34:29.0241
8449472,Arch Wilder,L,NA,NA,NA,NA,19401941,15,FALSE,5'9",175,155,70,Melville,Saskatchewan,CAN,2024-02-09 18:34:29.0241
8470497,Daniel Wildfong,L,NA,NA,NA,NA,NA,NA,FALSE,5'10",178,190,86,Clinton,Ontario,CAN,2024-02-09 18:34:29.0241
8449473,Barry Wilkins,D,NA,NA,NA,NA,19751976,4,FALSE,6'0",183,190,86,Toronto,Ontario,CAN,2024-02-09 18:34:29.0241
8449479,Burr Williams,D,NA,NA,NA,NA,19361937,3,FALSE,5'10",178,183,82,Okemah,Oklahoma,USA,2024-02-09 18:34:29.0241
8449486,Butch Williams,R,NA,NA,NA,NA,19751976,12,FALSE,5'11",180,195,88,Duluth,Minnesota,USA,2024-02-09 18:34:29.0241
8481508,Eric Williams,D,NA,NA,NA,NA,NA,NA,FALSE,6'1",185,185,83,Newmarket,Ontario,CAN,2024-02-09 18:34:29.0241
8470892,Greg Williams,R,NA,NA,16,CHI,NA,NA,FALSE,6'2",188,208,94,Whitby,Ontario,CAN,2024-02-09 18:34:29.0241
8458421,Kerry Williston,D,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,Port Colborne,Ontario,CAN,2024-02-09 18:34:29.0241
8452492,Behn Wilson,D,NA,NA,23,VAN,19871988,23,FALSE,6'2",188,209,94,Toronto,Ontario,CAN,2024-02-09 18:34:29.0241
8449558,Roger Wilson,D,NA,NA,NA,NA,19741975,6,FALSE,5'11",180,175,79,Sudbury,Ontario,CAN,2024-02-09 18:34:29.0241
8473700,Ryan Wilson,D,NA,NA,21,COL,20142015,44,FALSE,6'1",185,210,95,Windsor,Ontario,CAN,2024-02-09 18:34:29.0241
8458437,Michael Wirachowski,D,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,Regina,Saskatchewan,CAN,2024-02-09 18:34:29.0241
8467520,Adrian Wischer,C,NA,NA,13,FLA,NA,NA,FALSE,6'0",183,176,79,Winterthur,NA,CHE,2024-02-09 18:34:29.0241
8467138,Derek Wood,C,NA,NA,NA,NA,NA,NA,FALSE,5'10",178,182,82,Prince George,British Columbia,CAN,2024-02-09 18:34:29.0241
8450154,Chris Worthy,G,NA,NA,NA,NA,19701971,1,FALSE,6'0",183,180,81,Bristol,NA,GBR,2024-02-09 18:34:29.0241
8480507,Christopher Wray,G,NA,NA,NA,NA,NA,NA,FALSE,6'2",188,180,81,Edmonton,Alberta,CAN,2024-02-09 18:34:29.0241
8484004,Demaine Wray,G,NA,NA,NA,NA,NA,NA,FALSE,6'0",183,185,83,Scarborough,Ontario,CAN,2024-02-09 18:34:29.0241
8483934,Charlie Wright,D,NA,NA,12,CAR,NA,NA,FALSE,6'1",185,179,81,Olds,Alberta,CAN,2024-02-09 18:34:29.0241
8449646,Randy Wyrozub,C,NA,NA,NA,NA,19731974,16,FALSE,5'11",180,180,81,Lacombe,Alberta,CAN,2024-02-09 18:34:29.0241
8479917,Craig Wyszomirski,D,NA,NA,NA,NA,NA,NA,FALSE,6'4",193,230,104,Mahwah,New Jersey,USA,2024-02-09 18:34:29.0241
8478100,C.J. Yakimowicz,R,NA,NA,5,PIT,NA,52,FALSE,6'2",188,198,89,Wilkes Barre,Pennsylvania,USA,2024-02-09 18:34:29.0241
8452556,Trent Yawney,D,NA,NA,16,CHI,19981999,8,FALSE,6'3",191,195,88,Hudson Bay,Saskatchewan,CAN,2024-02-09 18:34:29.0241
8458467,Scott Yearwood,G,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,Moncton,New Brunswick,CAN,2024-02-09 18:34:29.0241
8460558,Alexei Yegorov,R,NA,NA,29,CBJ,19961997,48,FALSE,5'9",175,174,78,St. Petersburg,NA,RUS,2024-02-09 18:34:29.0241
8481630,Alexander Yelesin,D,NA,NA,20,CGY,20192020,45,FALSE,6'0",183,195,88,Yaroslavl,NA,RUS,2024-02-09 18:34:29.0241
8469751,Brad Yeo,R,NA,NA,14,TBL,NA,NA,FALSE,6'2",188,187,84,St. Thomas,Ontario,CAN,2024-02-09 18:34:29.0241
8459600,Yuri Yeresko,D,NA,NA,17,DET,NA,NA,FALSE,5'11",180,178,80,Moscow,NA,RUS,2024-02-09 18:34:29.0241
8467910,Nolan Yonkman,D,NA,NA,24,ANA,20132014,40,FALSE,6'6",198,247,111,Punnichy,Saskatchewan,CAN,2024-02-09 18:34:29.0241
8474057,Allen York,G,NA,NA,14,TBL,20112012,41,FALSE,6'3",191,188,85,Wetaskiwin,Alberta,CAN,2024-02-09 18:34:29.0241
8462180,Adam Young,D,NA,NA,24,ANA,NA,NA,FALSE,6'4",193,222,100,Toronto,Ontario,CAN,2024-02-09 18:34:29.0241
8470413,Travis Young,D,NA,NA,9,OTT,NA,NA,FALSE,6'1",185,175,79,Thompson,Manitoba,CAN,2024-02-09 18:34:29.0241
8458675,Steve Yule,D,NA,NA,34,HFD,NA,NA,FALSE,6'0",183,210,95,Gleichen,Alberta,CAN,2024-02-09 18:34:29.0241
8477011,Daniel Zaar,R,NA,NA,29,CBJ,NA,63,FALSE,5'11",180,177,80,Helsingborg,NA,SWE,2024-02-09 18:34:29.0241
8449671,Rod Zaine,C,NA,NA,NA,NA,19711972,24,FALSE,5'10",178,180,81,Ottawa,Ontario,CAN,2024-02-09 18:34:29.0241
8470694,Konstantin Zakharov,R,NA,NA,19,STL,NA,NA,FALSE,6'1",185,185,83,Minsk,NA,BLR,2024-02-09 18:34:29.0241
8462232,Mike Zanutto,C,NA,NA,7,BUF,NA,NA,FALSE,6'0",183,190,86,Burlington,Ontario,CAN,2024-02-09 18:34:29.0241
8473553,Jeff Zatkoff,G,NA,NA,29,CBJ,20162017,35,FALSE,6'2",188,186,84,Detroit,Michigan,USA,2024-02-09 18:34:29.0241
8458480,Dan Zavarise,D,NA,NA,NA,NA,NA,NA,FALSE,6'2",188,200,90,Hamilton,Ontario,CAN,2024-02-09 18:34:29.0241
8481005,Dmitry Zavgorodniy,L,NA,NA,20,CGY,NA,78,FALSE,5'9",175,173,78,Omsk,NA,RUS,2024-02-09 18:34:29.0241
8478152,Lukas Zejdl,R,NA,NA,NA,NA,NA,NA,FALSE,6'4",193,212,95,Most,NA,CZE,2024-02-09 18:34:29.0241
8471202,Brent Zelenewich,G,NA,NA,NA,NA,NA,NA,FALSE,5'11",180,180,81,Winnipeg,Manitoba,CAN,2024-02-09 18:34:29.0241
8467972,Rob Zepp,G,NA,NA,4,PHI,20142015,72,FALSE,6'2",188,198,89,Scarborough,Ontario,CAN,2024-02-09 18:34:29.0241
8458491,Mark Ziliotto,L,NA,NA,NA,NA,NA,NA,FALSE,6'1",185,190,86,Burlington,Ontario,CAN,2024-02-09 18:34:29.0241
8481104,Eli Zummack,C,NA,NA,14,TBL,NA,NA,FALSE,5'9",175,176,79,Kelowna,British Columbia,CAN,2024-02-09 18:34:29.0241
8459137,Greg Zwakman,D,NA,NA,34,HFD,NA,NA,FALSE,6'2",188,182,82,Edina,Minnesota,USA,2024-02-09 18:34:29.0241
8482936,Gage Alexander,G,24,ANA,24,ANA,NA,79,TRUE,6'6",198,205,92,Okotoks,Alberta,CAN,2024-02-09 18:34:29.0241
8479322,Wade Allison,R,4,PHI,4,PHI,20222023,17,TRUE,6'2",188,205,92,Carman,Manitoba,CAN,2024-02-09 18:34:29.0241
8482189,Colby Ambrosio,C,21,COL,21,COL,NA,NA,TRUE,5'9",175,170,77,Welland,Ontario,CAN,2024-02-09 18:34:29.0241
8482126,Emil Andrae,D,4,PHI,4,PHI,20232024,36,TRUE,5'9",175,189,85,Vastervik,NA,SWE,2024-02-09 18:34:29.0241
8476960,Andreas Athanasiou,C,16,CHI,16,CHI,20232024,89,TRUE,6'2",188,190,86,Woodbridge,Ontario,CAN,2024-02-09 18:34:29.0241
8478451,Ethan Bear,D,15,WSH,15,WSH,20232024,25,TRUE,5'11",180,197,89,Regina,Saskatchewan,CAN,2024-02-09 18:34:29.0241
8484478,Owen Beckner,C,9,OTT,9,OTT,NA,NA,TRUE,6'2",188,175,79,Victoria,British Columbia,CAN,2024-02-09 18:34:29.0241
8482801,Isaac Belliveau,D,5,PIT,5,PIT,NA,78,TRUE,6'2",188,185,83,Fleurimont,Quebec,CAN,2024-02-09 18:34:29.0241
8482665,Matty Beniers,C,55,SEA,55,SEA,20232024,10,TRUE,6'2",188,178,80,Hingham,Massachusetts,USA,2024-02-09 18:34:29.0241
8482202,Maksim Berezkin,L,22,EDM,22,EDM,NA,NA,TRUE,6'2",188,201,90,Chita,NA,RUS,2024-02-09 18:34:29.0241
8476412,Jordan Binnington,G,19,STL,19,STL,20232024,50,TRUE,6'2",188,172,77,Richmond Hill,Ontario,CAN,2024-02-09 18:34:29.0241
8479375,William Bitten,C,19,STL,19,STL,20222023,42,TRUE,5'11",180,180,81,Ottawa,Ontario,CAN,2024-02-09 18:34:29.0241
8482453,Ole Julian Bjorgvik-Holm,D,29,CBJ,29,CBJ,NA,94,TRUE,6'4",193,204,92,Oslo,NA,NOR,2024-02-09 18:34:29.0241
8481600,Tobias Bjornfot,D,54,VGK,54,VGK,20232024,26,TRUE,6'1",185,200,90,Upplands Vasby,NA,SWE,2024-02-09 18:34:29.0241
8479528,Vladimir Bobylev,L,10,TOR,10,TOR,NA,NA,TRUE,6'2",188,202,91,Lipetsk,NA,RUS,2024-02-09 18:34:29.0241
8474567,Zach Bogosian,D,30,MIN,30,MIN,20232024,24,TRUE,6'3",191,231,104,Massena,New York,USA,2024-02-09 18:34:29.0241
8482737,Zachary Bolduc,C,19,STL,19,STL,NA,76,TRUE,6'0",183,187,84,Trois-Rivières,Quebec,CAN,2024-02-09 18:34:29.0241
8483672,Garrett Brown,D,52,WPG,52,WPG,NA,NA,TRUE,6'2",188,178,80,Buffalo,New York,USA,2024-02-09 18:34:29.0241
8483427,Michael Buchinger,D,19,STL,19,STL,NA,62,TRUE,5'11",180,178,80,Markham,Ontario,CAN,2024-02-09 18:34:29.0241
8477335,Kyle Burroughs,D,28,SJS,28,SJS,20232024,4,TRUE,6'0",183,193,87,Vancouver,British Columbia,CAN,2024-02-09 18:34:29.0241
8484388,Danil But,L,53,ARI,53,ARI,NA,NA,TRUE,6'5",196,203,91,Yaroslavl,NA,RUS,2024-02-09 18:34:29.0241
8477355,Will Butcher,D,30,MIN,30,MIN,20212022,8,TRUE,5'10",178,195,88,Sun Prairie,Wisconsin,USA,2024-02-09 18:34:29.0241
8482779,Andrei Buyalsky,C,21,COL,21,COL,NA,NA,TRUE,6'3",191,178,80,NA,NA,KAZ,2024-02-09 18:34:29.0241
8482124,Quinton Byfield,R,26,LAK,26,LAK,20232024,55,TRUE,6'5",196,225,101,Newmarket,Ontario,CAN,2024-02-09 18:34:29.0241
8481738,Maxim Cajkovic,R,5,PIT,5,PIT,NA,NA,TRUE,5'11",180,185,83,Bratislava,NA,SVK,2024-02-09 18:34:29.0241
8479619,Michael Carcone,L,53,ARI,53,ARI,20232024,53,TRUE,5'9",175,170,77,Ajax,Ontario,CAN,2024-02-09 18:34:29.0241
8483429,Seamus Casey,D,1,NJD,1,NJD,NA,NA,TRUE,5'9",175,162,73,Miami,Florida,USA,2024-02-09 18:34:29.0241
8480053,Sasha Chmelevski,C,28,SJS,28,SJS,20212022,55,TRUE,6'0",183,188,85,Huntington Beach,California,USA,2024-02-09 18:34:29.0241
8479639,Dylan Coghlan,D,12,CAR,12,CAR,20232024,15,TRUE,6'2",188,208,94,Duncan,British Columbia,CAN,2024-02-09 18:34:29.0241
8482123,Drew Commesso,G,16,CHI,16,CHI,NA,29,TRUE,6'2",188,180,81,Norwell,Massachusetts,USA,2024-02-09 18:34:29.0241
8475246,Kevin Connauton,D,26,LAK,26,LAK,20212022,6,TRUE,6'2",188,205,92,Edmonton,Alberta,CAN,2024-02-09 18:34:29.0241
8482219,Matteo Costantini,C,7,BUF,7,BUF,NA,NA,TRUE,6'0",183,173,78,St. Catharines,Ontario,CAN,2024-02-09 18:34:29.0241
8477680,Josh Currie,R,9,OTT,9,OTT,20202021,89,TRUE,5'10",178,172,77,Charlottetown,Prince Edward Island,CAN,2024-02-09 18:34:29.0241
8478512,Austin Czarnik,C,17,DET,17,DET,20232024,21,TRUE,5'9",175,170,77,Detroit,Michigan,USA,2024-02-09 18:34:29.0241
8478916,Joey Daccord,G,55,SEA,55,SEA,20232024,35,TRUE,6'2",188,201,90,Boston,Massachusetts,USA,2024-02-09 18:34:29.0241
8484160,Nate Danielson,C,17,DET,17,DET,NA,NA,TRUE,6'2",188,185,83,Edmonton,Alberta,CAN,2024-02-09 18:34:29.0241
8484455,Nathaniel Day,G,22,EDM,22,EDM,NA,NA,TRUE,6'2",188,181,81,Burlington,Ontario,CAN,2024-02-09 18:34:29.0241
8483432,Luca Del Bel Belluz,C,29,CBJ,29,CBJ,NA,65,TRUE,6'1",185,184,83,Woodbridge,Ontario,CAN,2024-02-09 18:34:29.0241
8476331,Dylan DeMelo,D,52,WPG,52,WPG,20232024,2,TRUE,6'1",185,194,87,London,Ontario,CAN,2024-02-09 18:34:29.0241
8481734,Maxim Denezhkin,C,22,EDM,22,EDM,NA,NA,TRUE,5'10",178,165,74,Yaroslavl,NA,RUS,2024-02-09 18:34:29.0241
8480084,Nick DeSimone,D,1,NJD,1,NJD,20232024,57,TRUE,6'2",188,185,83,East Amherst,New York,USA,2024-02-09 18:34:29.0241
8479193,Casey DeSmith,G,23,VAN,23,VAN,20232024,29,TRUE,6'0",183,181,81,Rochester,New Hampshire,USA,2024-02-09 18:34:29.0241
8483743,Luke Devlin,C,5,PIT,5,PIT,NA,13,TRUE,6'2",188,185,83,Memphis,Tennessee,USA,2024-02-09 18:34:29.0241
8483711,Domenic DiVincentiis,G,52,WPG,52,WPG,NA,NA,TRUE,6'2",188,191,86,Toronto,Ontario,CAN,2024-02-09 18:34:29.0241
8477989,Christian Dvorak,C,8,MTL,8,MTL,20232024,28,TRUE,6'1",185,192,86,Palos,Illinois,USA,2024-02-09 18:34:29.0241
8483566,Max Ellis,R,10,TOR,10,TOR,NA,90,TRUE,5'9",175,166,75,Plymouth,Michigan,USA,2024-02-09 18:34:29.0241
8475176,Ryan Ellis,D,4,PHI,4,PHI,20232024,94,TRUE,5'10",178,180,81,Hamilton,Ontario,CAN,2024-02-09 18:34:29.0241
8483534,Ryan Fanti,G,22,EDM,22,EDM,NA,NA,TRUE,6'3",191,200,90,Thunder Bay,Ontario,CAN,2024-02-09 18:34:29.0241
8482081,Sean Farrell,C,8,MTL,8,MTL,20222023,57,TRUE,5'9",175,181,81,Milford,Massachusetts,USA,2024-02-09 18:34:29.0241
8481706,Vladislav Firstov,L,30,MIN,30,MIN,NA,NA,TRUE,6'1",185,181,81,Yaroslavl,NA,RUS,2024-02-09 18:34:29.0241
8480227,Parker Foo,L,16,CHI,16,CHI,NA,NA,TRUE,6'1",185,171,77,Edmonton,Alberta,CAN,2024-02-09 18:34:29.0241
8478417,Jakob Forsbacka Karlsson,C,6,BOS,6,BOS,20182019,23,TRUE,6'1",185,184,83,Stockholm,NA,SWE,2024-02-09 18:34:29.0241
8476887,Filip Forsberg,L,18,NSH,18,NSH,20232024,9,TRUE,6'1",185,205,92,Ostervala,NA,SWE,2024-02-09 18:34:29.0241
8484463,Zeb Forsfjall,C,55,SEA,55,SEA,NA,NA,TRUE,5'9",175,167,75,Skelleftea,NA,SWE,2024-02-09 18:34:29.0241
8479323,Adam Fox,D,3,NYR,3,NYR,20232024,23,TRUE,5'11",180,185,83,Jericho,New York,USA,2024-02-09 18:34:29.0241
8483000,Jordan Frasca,C,5,PIT,5,PIT,NA,14,TRUE,6'2",188,190,86,Brampton,Ontario,CAN,2024-02-09 18:34:29.0241
8479365,Trent Frederic,C,6,BOS,6,BOS,20232024,11,TRUE,6'3",191,220,99,St. Louis,Missouri,USA,2024-02-09 18:34:29.0241
8478017,Mark Friedman,D,23,VAN,23,VAN,20232024,51,TRUE,5'11",180,185,83,Toronto,Ontario,CAN,2024-02-09 18:34:29.0241
